operator,centre,instrument,instrument_model,analysis,material,vial,round,excluded,parameter,percent
A,2,2,1,local,WB,2,1,No,CD8,26.8
A,2,2,1,local,WB,2,1,No,CD3_N,16.6
A,2,2,1,local,WB,2,1,No,CD4_N,16.5
A,2,2,1,local,WB,2,1,No,CD8_N,17
A,2,2,1,local,WB,2,1,No,CD3_CM,43.7
A,2,2,1,local,WB,2,1,No,CD4_CM,52.9
A,2,2,1,local,WB,2,1,No,CD8_CM,24
A,2,2,1,local,WB,2,1,No,CD3_EM,28.8
A,2,2,1,local,WB,2,1,No,CD4_EM,28.2
A,2,2,1,local,WB,2,1,No,CD8_EM,31
A,2,2,1,local,WB,2,1,No,CD3_TD,10.9
A,2,2,1,local,WB,2,1,No,CD4_TD,2.5
A,2,2,1,local,WB,2,1,No,CD8_TD,27.8
A,2,2,1,local,WB,2,2,No,CD3,67.3
A,2,2,1,local,WB,2,2,No,CD4,70.7
A,2,2,1,local,WB,2,2,No,CD8,27.1
A,2,2,1,local,WB,2,2,No,CD3_N,16.3
A,2,2,1,local,WB,2,2,No,CD4_N,16
A,2,2,1,local,WB,2,2,No,CD8_N,17.5
A,2,2,1,local,WB,2,2,No,CD3_CM,44
A,2,2,1,local,WB,2,2,No,CD4_CM,53.3
A,2,2,1,local,WB,2,2,No,CD8_CM,24.1
A,2,2,1,local,WB,2,2,No,CD3_EM,29.3
A,2,2,1,local,WB,2,2,No,CD4_EM,28.6
A,2,2,1,local,WB,2,2,No,CD8_EM,31.3
A,2,2,1,local,WB,2,2,No,CD3_TD,10.4
A,2,2,1,local,WB,2,2,No,CD4_TD,2.2
A,2,2,1,local,WB,2,2,No,CD8_TD,27.1
A,2,2,1,local,WB,2,3,No,CD3,67.6
A,2,2,1,local,WB,2,3,No,CD4,70.9
A,2,2,1,local,WB,2,3,No,CD8,26.9
A,2,2,1,local,WB,2,3,No,CD3_N,16
A,2,2,1,local,WB,2,3,No,CD4_N,15.8
A,2,2,1,local,WB,2,3,No,CD8_N,16.8
A,2,2,1,local,WB,2,3,No,CD3_CM,43.9
A,2,2,1,local,WB,2,3,No,CD4_CM,53.1
A,2,2,1,local,WB,2,3,No,CD8_CM,24.4
A,2,2,1,local,WB,2,3,No,CD3_EM,29.7
A,2,2,1,local,WB,2,3,No,CD4_EM,28.9
A,2,2,1,local,WB,2,3,No,CD8_EM,32
A,2,2,1,local,WB,2,3,No,CD3_TD,10.4
A,2,2,1,local,WB,2,3,No,CD4_TD,2.3
A,2,2,1,local,WB,2,3,No,CD8_TD,26.7
A,2,2,1,local,WB,3,1,No,CD3,58.3
A,2,2,1,local,WB,3,1,No,CD4,68.3
A,2,2,1,local,WB,3,1,No,CD8,29.4
A,2,2,1,local,WB,3,1,No,CD3_N,21.6
A,2,2,1,local,WB,3,1,No,CD4_N,15.7
A,2,2,1,local,WB,3,1,No,CD8_N,35
A,2,2,1,local,WB,3,1,No,CD3_CM,44.8
A,2,2,1,local,WB,3,1,No,CD4_CM,57.1
A,2,2,1,local,WB,3,1,No,CD8_CM,19.9
A,2,2,1,local,WB,3,1,No,CD3_EM,16.7
A,2,2,1,local,WB,3,1,No,CD4_EM,17.8
A,2,2,1,local,WB,3,1,No,CD8_EM,14.9
A,2,2,1,local,WB,3,1,No,CD3_TD,16.9
A,2,2,1,local,WB,3,1,No,CD4_TD,9.3
A,2,2,1,local,WB,3,1,No,CD8_TD,30.2
A,2,2,1,local,WB,3,2,No,CD3,58.6
A,2,2,1,local,WB,3,2,No,CD4,68.2
A,2,2,1,local,WB,3,2,No,CD8,29.4
A,2,2,1,local,WB,3,2,No,CD3_N,21
A,2,2,1,local,WB,3,2,No,CD4_N,15.4
A,2,2,1,local,WB,3,2,No,CD8_N,33.9
A,2,2,1,local,WB,3,2,No,CD3_CM,44.6
A,2,2,1,local,WB,3,2,No,CD4_CM,57.1
A,2,2,1,local,WB,3,2,No,CD8_CM,19.6
A,2,2,1,local,WB,3,2,No,CD3_EM,16.9
A,2,2,1,local,WB,3,2,No,CD4_EM,18
A,2,2,1,local,WB,3,2,No,CD8_EM,15.5
A,2,2,1,local,WB,3,2,No,CD3_TD,17.5
A,2,2,1,local,WB,3,2,No,CD4_TD,9.5
A,2,2,1,local,WB,3,2,No,CD8_TD,31
A,2,2,1,local,WB,3,3,No,CD3,57.9
A,2,2,1,local,WB,3,3,No,CD4,68.4
A,2,2,1,local,WB,3,3,No,CD8,29.4
A,2,2,1,local,WB,3,3,No,CD3_N,19.8
A,2,2,1,local,WB,3,3,No,CD4_N,14.1
A,2,2,1,local,WB,3,3,No,CD8_N,32.9
A,2,2,1,local,WB,3,3,No,CD3_CM,46.8
A,2,2,1,local,WB,3,3,No,CD4_CM,59
A,2,2,1,local,WB,3,3,No,CD8_CM,21.4
A,2,2,1,local,WB,3,3,No,CD3_EM,17.4
A,2,2,1,local,WB,3,3,No,CD4_EM,17.6
A,2,2,1,local,WB,3,3,No,CD8_EM,17.9
A,2,2,1,local,WB,3,3,No,CD3_TD,15.9
A,2,2,1,local,WB,3,3,No,CD4_TD,9.4
A,2,2,1,local,WB,3,3,No,CD8_TD,28
B,3,3,1,centr,PBMC,1,1,No,CD3,73.27
B,3,3,1,centr,PBMC,1,1,No,CD4,42.62
B,3,3,1,centr,PBMC,1,1,No,CD8,52.03
B,3,3,1,centr,PBMC,1,1,No,CD3_N,16.74
B,3,3,1,centr,PBMC,1,1,No,CD4_N,20.44
B,3,3,1,centr,PBMC,1,1,No,CD8_N,4.15
B,3,3,1,centr,PBMC,1,1,No,CD3_CM,19.97
B,3,3,1,centr,PBMC,1,1,No,CD4_CM,48.81
B,3,3,1,centr,PBMC,1,1,No,CD8_CM,10.28
B,3,3,1,centr,PBMC,1,1,No,CD3_EM,18.93
B,3,3,1,centr,PBMC,1,1,No,CD4_EM,28.06
B,3,3,1,centr,PBMC,1,1,No,CD8_EM,56.52
B,3,3,1,centr,PBMC,1,1,No,CD3_TD,44.37
B,3,3,1,centr,PBMC,1,1,No,CD4_TD,2.69
B,3,3,1,centr,PBMC,1,1,No,CD8_TD,29.05
B,3,3,1,centr,PBMC,1,2,No,CD3,73.38
B,3,3,1,centr,PBMC,1,2,No,CD4,38.93
B,3,3,1,centr,PBMC,1,2,No,CD8,55.67
B,3,3,1,centr,PBMC,1,2,No,CD3_N,11.09
B,3,3,1,centr,PBMC,1,2,No,CD4_N,17.05
B,3,3,1,centr,PBMC,1,2,No,CD8_N,4.82
B,3,3,1,centr,PBMC,1,2,No,CD3_CM,19.05
B,3,3,1,centr,PBMC,1,2,No,CD4_CM,41.27
B,3,3,1,centr,PBMC,1,2,No,CD8_CM,8.06
B,3,3,1,centr,PBMC,1,2,No,CD3_EM,33.04
B,3,3,1,centr,PBMC,1,2,No,CD4_EM,36.09
B,3,3,1,centr,PBMC,1,2,No,CD8_EM,39.36
B,3,3,1,centr,PBMC,1,2,No,CD3_TD,36.82
B,3,3,1,centr,PBMC,1,2,No,CD4_TD,5.59
B,3,3,1,centr,PBMC,1,2,No,CD8_TD,47.77
B,3,3,1,centr,PBMC,1,3,No,CD3,68.7
B,3,3,1,centr,PBMC,1,3,No,CD4,40.03
B,3,3,1,centr,PBMC,1,3,No,CD8,54.31
B,3,3,1,centr,PBMC,1,3,No,CD3_N,13.83
B,3,3,1,centr,PBMC,1,3,No,CD4_N,23.07
B,3,3,1,centr,PBMC,1,3,No,CD8_N,8.94
B,3,3,1,centr,PBMC,1,3,No,CD3_CM,23.5
B,3,3,1,centr,PBMC,1,3,No,CD4_CM,47
B,3,3,1,centr,PBMC,1,3,No,CD8_CM,8.62
B,3,3,1,centr,PBMC,1,3,No,CD3_EM,29.64
B,3,3,1,centr,PBMC,1,3,No,CD4_EM,25.93
B,3,3,1,centr,PBMC,1,3,No,CD8_EM,30.01
B,3,3,1,centr,PBMC,1,3,No,CD3_TD,33.03
B,3,3,1,centr,PBMC,1,3,No,CD4_TD,4.01
B,3,3,1,centr,PBMC,1,3,No,CD8_TD,52.42
B,3,3,1,centr,PBMC,2,1,No,CD3,83.83
B,3,3,1,centr,PBMC,2,1,No,CD4,38.84
B,3,3,1,centr,PBMC,2,1,No,CD8,57.89
B,3,3,1,centr,PBMC,2,1,No,CD3_N,9.26
B,3,3,1,centr,PBMC,2,1,No,CD4_N,5.64
B,3,3,1,centr,PBMC,2,1,No,CD8_N,4.46
B,3,3,1,centr,PBMC,2,1,No,CD3_CM,13.96
B,3,3,1,centr,PBMC,2,1,No,CD4_CM,28.96
B,3,3,1,centr,PBMC,2,1,No,CD8_CM,10.82
B,3,3,1,centr,PBMC,2,1,No,CD3_EM,32.36
B,3,3,1,centr,PBMC,2,1,No,CD4_EM,63.57
B,3,3,1,centr,PBMC,2,1,No,CD8_EM,34.71
B,3,3,1,centr,PBMC,2,1,No,CD3_TD,44.42
B,3,3,1,centr,PBMC,2,1,No,CD4_TD,1.83
B,3,3,1,centr,PBMC,2,1,No,CD8_TD,50.01
B,3,3,1,centr,PBMC,2,2,No,CD3,84.61
B,3,3,1,centr,PBMC,2,2,No,CD4,39.27
B,3,3,1,centr,PBMC,2,2,No,CD8,57.59
B,3,3,1,centr,PBMC,2,2,No,CD3_N,7.66
B,3,3,1,centr,PBMC,2,2,No,CD4_N,7.95
B,3,3,1,centr,PBMC,2,2,No,CD8_N,5.7
B,3,3,1,centr,PBMC,2,2,No,CD3_CM,12.01
B,3,3,1,centr,PBMC,2,2,No,CD4_CM,23.86
B,3,3,1,centr,PBMC,2,2,No,CD8_CM,6.73
B,3,3,1,centr,PBMC,2,2,No,CD3_EM,31.31
B,3,3,1,centr,PBMC,2,2,No,CD4_EM,60.97
B,3,3,1,centr,PBMC,2,2,No,CD8_EM,13.63
B,3,3,1,centr,PBMC,2,2,No,CD3_TD,49.02
B,3,3,1,centr,PBMC,2,2,No,CD4_TD,7.22
B,3,3,1,centr,PBMC,2,2,No,CD8_TD,73.94
B,3,3,1,centr,PBMC,2,3,No,CD3,80.21
B,3,3,1,centr,PBMC,2,3,No,CD4,37.41
B,3,3,1,centr,PBMC,2,3,No,CD8,59.92
B,3,3,1,centr,PBMC,2,3,No,CD3_N,6.85
B,3,3,1,centr,PBMC,2,3,No,CD4_N,6.99
B,3,3,1,centr,PBMC,2,3,No,CD8_N,6.89
B,3,3,1,centr,PBMC,2,3,No,CD3_CM,15.42
B,3,3,1,centr,PBMC,2,3,No,CD4_CM,26.41
B,3,3,1,centr,PBMC,2,3,No,CD8_CM,7.78
B,3,3,1,centr,PBMC,2,3,No,CD3_EM,32.37
B,3,3,1,centr,PBMC,2,3,No,CD4_EM,61.21
B,3,3,1,centr,PBMC,2,3,No,CD8_EM,13.26
B,3,3,1,centr,PBMC,2,3,No,CD3_TD,45.36
B,3,3,1,centr,PBMC,2,3,No,CD4_TD,5.39
B,3,3,1,centr,PBMC,2,3,No,CD8_TD,72.07
B,3,3,1,centr,PBMC,3,1,No,CD3,67.16
B,3,3,1,centr,PBMC,3,1,No,CD4,41.07
B,3,3,1,centr,PBMC,3,1,No,CD8,50.22
B,3,3,1,centr,PBMC,3,1,No,CD3_N,16.1
B,3,3,1,centr,PBMC,3,1,No,CD4_N,21.88
B,3,3,1,centr,PBMC,3,1,No,CD8_N,8.81
B,3,3,1,centr,PBMC,3,1,No,CD3_CM,27.79
B,3,3,1,centr,PBMC,3,1,No,CD4_CM,55.12
B,3,3,1,centr,PBMC,3,1,No,CD8_CM,12.68
B,3,3,1,centr,PBMC,3,1,No,CD3_EM,21.31
B,3,3,1,centr,PBMC,3,1,No,CD4_EM,22.73
B,3,3,1,centr,PBMC,3,1,No,CD8_EM,26.96
B,3,3,1,centr,PBMC,3,1,No,CD3_TD,34.8
B,3,3,1,centr,PBMC,3,1,No,CD4_TD,0.27
B,3,3,1,centr,PBMC,3,1,No,CD8_TD,51.55
B,3,3,1,centr,PBMC,3,2,No,CD3,69.49
B,3,3,1,centr,PBMC,3,2,No,CD4,40.82
B,3,3,1,centr,PBMC,3,2,No,CD8,49.97
B,3,3,1,centr,PBMC,3,2,No,CD3_N,18.92
B,3,3,1,centr,PBMC,3,2,No,CD4_N,25.27
B,3,3,1,centr,PBMC,3,2,No,CD8_N,11.59
B,3,3,1,centr,PBMC,3,2,No,CD3_CM,23.63
B,3,3,1,centr,PBMC,3,2,No,CD4_CM,46.43
B,3,3,1,centr,PBMC,3,2,No,CD8_CM,12.58
B,3,3,1,centr,PBMC,3,2,No,CD3_EM,22.15
B,3,3,1,centr,PBMC,3,2,No,CD4_EM,27.39
B,3,3,1,centr,PBMC,3,2,No,CD8_EM,20.12
B,3,3,1,centr,PBMC,3,2,No,CD3_TD,35.29
B,3,3,1,centr,PBMC,3,2,No,CD4_TD,0.91
B,3,3,1,centr,PBMC,3,2,No,CD8_TD,55.71
B,3,3,1,centr,PBMC,3,3,No,CD3,62.55
B,3,3,1,centr,PBMC,3,3,No,CD4,38.26
B,3,3,1,centr,PBMC,3,3,No,CD8,52.53
B,3,3,1,centr,PBMC,3,3,No,CD3_N,17.84
B,3,3,1,centr,PBMC,3,3,No,CD4_N,31.67
B,3,3,1,centr,PBMC,3,3,No,CD8_N,9.73
B,3,3,1,centr,PBMC,3,3,No,CD3_CM,22.61
B,3,3,1,centr,PBMC,3,3,No,CD4_CM,42.57
B,3,3,1,centr,PBMC,3,3,No,CD8_CM,9.97
B,3,3,1,centr,PBMC,3,3,No,CD3_EM,21.1
B,3,3,1,centr,PBMC,3,3,No,CD4_EM,25.07
B,3,3,1,centr,PBMC,3,3,No,CD8_EM,20.76
B,3,3,1,centr,PBMC,3,3,No,CD3_TD,38.46
B,3,3,1,centr,PBMC,3,3,No,CD4_TD,0.69
B,3,3,1,centr,PBMC,3,3,No,CD8_TD,59.53
B,3,3,1,centr,WB,1,1,No,CD3,56.85
B,3,3,1,centr,WB,1,1,No,CD4,63.4
B,3,3,1,centr,WB,1,1,No,CD8,33.51
B,3,3,1,centr,WB,1,1,No,CD3_N,38.79
B,3,3,1,centr,WB,1,1,No,CD4_N,40.04
B,3,3,1,centr,WB,1,1,No,CD8_N,38.31
B,3,3,1,centr,WB,1,1,No,CD3_CM,39.89
B,3,3,1,centr,WB,1,1,No,CD4_CM,52.02
B,3,3,1,centr,WB,1,1,No,CD8_CM,19.44
B,3,3,1,centr,WB,1,1,No,CD3_EM,13.32
B,3,3,1,centr,WB,1,1,No,CD4_EM,7.67
B,3,3,1,centr,WB,1,1,No,CD8_EM,21.87
B,3,3,1,centr,WB,1,1,No,CD3_TD,8
B,3,3,1,centr,WB,1,1,No,CD4_TD,0.27
B,3,3,1,centr,WB,1,1,No,CD8_TD,20.37
B,3,3,1,centr,WB,1,2,No,CD3,56.64
B,3,3,1,centr,WB,1,2,No,CD4,63.11
B,3,3,1,centr,WB,1,2,No,CD8,33.72
B,3,3,1,centr,WB,1,2,No,CD3_N,40.04
B,3,3,1,centr,WB,1,2,No,CD4_N,39.91
B,3,3,1,centr,WB,1,2,No,CD8_N,39.16
B,3,3,1,centr,WB,1,2,No,CD3_CM,39.33
B,3,3,1,centr,WB,1,2,No,CD4_CM,51.42
B,3,3,1,centr,WB,1,2,No,CD8_CM,19.35
B,3,3,1,centr,WB,1,2,No,CD3_EM,12.1
B,3,3,1,centr,WB,1,2,No,CD4_EM,8.37
B,3,3,1,centr,WB,1,2,No,CD8_EM,19.52
B,3,3,1,centr,WB,1,2,No,CD3_TD,8.53
B,3,3,1,centr,WB,1,2,No,CD4_TD,0.29
B,3,3,1,centr,WB,1,2,No,CD8_TD,21.97
B,3,3,1,centr,WB,1,3,No,CD3,56.3
B,3,3,1,centr,WB,1,3,No,CD4,63.36
B,3,3,1,centr,WB,1,3,No,CD8,33.29
B,3,3,1,centr,WB,1,3,No,CD3_N,39.25
B,3,3,1,centr,WB,1,3,No,CD4_N,39.49
B,3,3,1,centr,WB,1,3,No,CD8_N,38.41
B,3,3,1,centr,WB,1,3,No,CD3_CM,38.26
B,3,3,1,centr,WB,1,3,No,CD4_CM,51.71
B,3,3,1,centr,WB,1,3,No,CD8_CM,17.45
B,3,3,1,centr,WB,1,3,No,CD3_EM,13.54
B,3,3,1,centr,WB,1,3,No,CD4_EM,8.54
B,3,3,1,centr,WB,1,3,No,CD8_EM,21.15
B,3,3,1,centr,WB,1,3,No,CD3_TD,8.95
B,3,3,1,centr,WB,1,3,No,CD4_TD,0.26
B,3,3,1,centr,WB,1,3,No,CD8_TD,22.98
B,3,3,1,centr,WB,2,1,No,CD3,65.18
B,3,3,1,centr,WB,2,1,No,CD4,67.58
B,3,3,1,centr,WB,2,1,No,CD8,26.18
B,3,3,1,centr,WB,2,1,No,CD3_N,19.36
B,3,3,1,centr,WB,2,1,No,CD4_N,19.54
B,3,3,1,centr,WB,2,1,No,CD8_N,19.91
B,3,3,1,centr,WB,2,1,No,CD3_CM,45.75
B,3,3,1,centr,WB,2,1,No,CD4_CM,56.04
B,3,3,1,centr,WB,2,1,No,CD8_CM,24.39
B,3,3,1,centr,WB,2,1,No,CD3_EM,20.53
B,3,3,1,centr,WB,2,1,No,CD4_EM,19.93
B,3,3,1,centr,WB,2,1,No,CD8_EM,23.1
B,3,3,1,centr,WB,2,1,No,CD3_TD,14.35
B,3,3,1,centr,WB,2,1,No,CD4_TD,4.49
B,3,3,1,centr,WB,2,1,No,CD8_TD,32.61
B,3,3,1,centr,WB,2,2,No,CD3,61.62
B,3,3,1,centr,WB,2,2,No,CD4,65.91
B,3,3,1,centr,WB,2,2,No,CD8,27.5
B,3,3,1,centr,WB,2,2,No,CD3_N,17.23
B,3,3,1,centr,WB,2,2,No,CD4_N,18.24
B,3,3,1,centr,WB,2,2,No,CD8_N,19.92
B,3,3,1,centr,WB,2,2,No,CD3_CM,44.98
B,3,3,1,centr,WB,2,2,No,CD4_CM,56.38
B,3,3,1,centr,WB,2,2,No,CD8_CM,24.54
B,3,3,1,centr,WB,2,2,No,CD3_EM,23.38
B,3,3,1,centr,WB,2,2,No,CD4_EM,20.16
B,3,3,1,centr,WB,2,2,No,CD8_EM,22.86
B,3,3,1,centr,WB,2,2,No,CD3_TD,14.41
B,3,3,1,centr,WB,2,2,No,CD4_TD,5.22
B,3,3,1,centr,WB,2,2,No,CD8_TD,32.67
B,3,3,1,centr,WB,2,3,No,CD3,58.43
B,3,3,1,centr,WB,2,3,No,CD4,65.28
B,3,3,1,centr,WB,2,3,No,CD8,27.9
B,3,3,1,centr,WB,2,3,No,CD3_N,18.43
B,3,3,1,centr,WB,2,3,No,CD4_N,19.7
B,3,3,1,centr,WB,2,3,No,CD8_N,21.99
B,3,3,1,centr,WB,2,3,No,CD3_CM,43.26
B,3,3,1,centr,WB,2,3,No,CD4_CM,54.5
B,3,3,1,centr,WB,2,3,No,CD8_CM,23.05
B,3,3,1,centr,WB,2,3,No,CD3_EM,22.25
B,3,3,1,centr,WB,2,3,No,CD4_EM,19.66
B,3,3,1,centr,WB,2,3,No,CD8_EM,20.28
B,3,3,1,centr,WB,2,3,No,CD3_TD,16.06
B,3,3,1,centr,WB,2,3,No,CD4_TD,6.14
B,3,3,1,centr,WB,2,3,No,CD8_TD,34.68
B,3,3,1,centr,WB,3,1,No,CD3,57.58
B,3,3,1,centr,WB,3,1,No,CD4,65.62
B,3,3,1,centr,WB,3,1,No,CD8,27.89
B,3,3,1,centr,WB,3,1,No,CD3_N,21.46
B,3,3,1,centr,WB,3,1,No,CD4_N,17
B,3,3,1,centr,WB,3,1,No,CD8_N,34.89
B,3,3,1,centr,WB,3,1,No,CD3_CM,43.56
B,3,3,1,centr,WB,3,1,No,CD4_CM,59.15
B,3,3,1,centr,WB,3,1,No,CD8_CM,16.27
B,3,3,1,centr,WB,3,1,No,CD3_EM,15.24
B,3,3,1,centr,WB,3,1,No,CD4_EM,15.87
B,3,3,1,centr,WB,3,1,No,CD8_EM,12.54
B,3,3,1,centr,WB,3,1,No,CD3_TD,19.74
B,3,3,1,centr,WB,3,1,No,CD4_TD,7.98
B,3,3,1,centr,WB,3,1,No,CD8_TD,36.29
B,3,3,1,centr,WB,3,2,No,CD3,55.87
B,3,3,1,centr,WB,3,2,No,CD4,65.41
B,3,3,1,centr,WB,3,2,No,CD8,27.93
B,3,3,1,centr,WB,3,2,No,CD3_N,21.74
B,3,3,1,centr,WB,3,2,No,CD4_N,16.94
B,3,3,1,centr,WB,3,2,No,CD8_N,36.27
B,3,3,1,centr,WB,3,2,No,CD3_CM,43.95
B,3,3,1,centr,WB,3,2,No,CD4_CM,58.98
B,3,3,1,centr,WB,3,2,No,CD8_CM,18.46
B,3,3,1,centr,WB,3,2,No,CD3_EM,14
B,3,3,1,centr,WB,3,2,No,CD4_EM,15.54
B,3,3,1,centr,WB,3,2,No,CD8_EM,9.13
B,3,3,1,centr,WB,3,2,No,CD3_TD,20.32
B,3,3,1,centr,WB,3,2,No,CD4_TD,8.54
B,3,3,1,centr,WB,3,2,No,CD8_TD,36.14
B,3,3,1,centr,WB,3,3,No,CD3,53.68
B,3,3,1,centr,WB,3,3,No,CD4,64
B,3,3,1,centr,WB,3,3,No,CD8,28.82
B,3,3,1,centr,WB,3,3,No,CD3_N,24.55
B,3,3,1,centr,WB,3,3,No,CD4_N,19.24
B,3,3,1,centr,WB,3,3,No,CD8_N,39.56
B,3,3,1,centr,WB,3,3,No,CD3_CM,40.59
B,3,3,1,centr,WB,3,3,No,CD4_CM,56.25
B,3,3,1,centr,WB,3,3,No,CD8_CM,14.94
B,3,3,1,centr,WB,3,3,No,CD3_EM,14.58
B,3,3,1,centr,WB,3,3,No,CD4_EM,16.13
B,3,3,1,centr,WB,3,3,No,CD8_EM,9.89
B,3,3,1,centr,WB,3,3,No,CD3_TD,20.28
B,3,3,1,centr,WB,3,3,No,CD4_TD,8.37
B,3,3,1,centr,WB,3,3,No,CD8_TD,35.6
B,3,3,1,local,PBMC,1,1,No,CD3,82.6
B,3,3,1,local,PBMC,1,1,No,CD4,55.2
B,3,3,1,local,PBMC,1,1,No,CD8,40.5
B,3,3,1,local,PBMC,1,1,No,CD3_N,21.1
B,3,3,1,local,PBMC,1,1,No,CD4_N,29.7
B,3,3,1,local,PBMC,1,1,No,CD8_N,9.4
B,3,3,1,local,PBMC,1,1,No,CD3_CM,28.5
B,3,3,1,local,PBMC,1,1,No,CD4_CM,44.8
B,3,3,1,local,PBMC,1,1,No,CD8_CM,8.5
B,3,3,1,local,PBMC,1,1,No,CD3_EM,25.1
B,3,3,1,local,PBMC,1,1,No,CD4_EM,22.3
B,3,3,1,local,PBMC,1,1,No,CD8_EM,29.5
B,3,3,1,local,PBMC,1,1,No,CD3_TD,25.3
B,3,3,1,local,PBMC,1,1,No,CD4_TD,3.1
B,3,3,1,local,PBMC,1,1,No,CD8_TD,52.6
B,3,3,1,local,PBMC,1,2,No,CD3,78.9
B,3,3,1,local,PBMC,1,2,No,CD4,48.1
B,3,3,1,local,PBMC,1,2,No,CD8,46.9
B,3,3,1,local,PBMC,1,2,No,CD3_N,18.9
B,3,3,1,local,PBMC,1,2,No,CD4_N,28.5
B,3,3,1,local,PBMC,1,2,No,CD8_N,9.8
B,3,3,1,local,PBMC,1,2,No,CD3_CM,24.8
B,3,3,1,local,PBMC,1,2,No,CD4_CM,43.1
B,3,3,1,local,PBMC,1,2,No,CD8_CM,7.8
B,3,3,1,local,PBMC,1,2,No,CD3_EM,24
B,3,3,1,local,PBMC,1,2,No,CD4_EM,24.1
B,3,3,1,local,PBMC,1,2,No,CD8_EM,24
B,3,3,1,local,PBMC,1,2,No,CD3_TD,32.3
B,3,3,1,local,PBMC,1,2,No,CD4_TD,4.2
B,3,3,1,local,PBMC,1,2,No,CD8_TD,58.3
B,3,3,1,local,PBMC,1,3,No,CD3,80.8
B,3,3,1,local,PBMC,1,3,No,CD4,48
B,3,3,1,local,PBMC,1,3,No,CD8,47.5
B,3,3,1,local,PBMC,1,3,No,CD3_N,16.1
B,3,3,1,local,PBMC,1,3,No,CD4_N,25.4
B,3,3,1,local,PBMC,1,3,No,CD8_N,7.5
B,3,3,1,local,PBMC,1,3,No,CD3_CM,23.7
B,3,3,1,local,PBMC,1,3,No,CD4_CM,42.2
B,3,3,1,local,PBMC,1,3,No,CD8_CM,6.5
B,3,3,1,local,PBMC,1,3,No,CD3_EM,27.1
B,3,3,1,local,PBMC,1,3,No,CD4_EM,27.9
B,3,3,1,local,PBMC,1,3,No,CD8_EM,26.3
B,3,3,1,local,PBMC,1,3,No,CD3_TD,33.1
B,3,3,1,local,PBMC,1,3,No,CD4_TD,4.5
B,3,3,1,local,PBMC,1,3,No,CD8_TD,59.7
B,3,3,1,local,PBMC,2,1,No,CD3,91.3
B,3,3,1,local,PBMC,2,1,No,CD4,42.1
B,3,3,1,local,PBMC,2,1,No,CD8,55.7
B,3,3,1,local,PBMC,2,1,No,CD3_N,17.9
B,3,3,1,local,PBMC,2,1,No,CD4_N,13.7
B,3,3,1,local,PBMC,2,1,No,CD8_N,20.7
B,3,3,1,local,PBMC,2,1,No,CD3_CM,21
B,3,3,1,local,PBMC,2,1,No,CD4_CM,38.2
B,3,3,1,local,PBMC,2,1,No,CD8_CM,8
B,3,3,1,local,PBMC,2,1,No,CD3_EM,22.9
B,3,3,1,local,PBMC,2,1,No,CD4_EM,43.3
B,3,3,1,local,PBMC,2,1,No,CD8_EM,7.4
B,3,3,1,local,PBMC,2,1,No,CD3_TD,38.2
B,3,3,1,local,PBMC,2,1,No,CD4_TD,4.8
B,3,3,1,local,PBMC,2,1,No,CD8_TD,63.9
B,3,3,1,local,PBMC,2,2,No,CD3,88.5
B,3,3,1,local,PBMC,2,2,No,CD4,42.7
B,3,3,1,local,PBMC,2,2,No,CD8,54.2
B,3,3,1,local,PBMC,2,2,No,CD3_N,11.5
B,3,3,1,local,PBMC,2,2,No,CD4_N,13.7
B,3,3,1,local,PBMC,2,2,No,CD8_N,9.6
B,3,3,1,local,PBMC,2,2,No,CD3_CM,16.3
B,3,3,1,local,PBMC,2,2,No,CD4_CM,30.5
B,3,3,1,local,PBMC,2,2,No,CD8_CM,5.5
B,3,3,1,local,PBMC,2,2,No,CD3_EM,25.9
B,3,3,1,local,PBMC,2,2,No,CD4_EM,48.8
B,3,3,1,local,PBMC,2,2,No,CD8_EM,7.4
B,3,3,1,local,PBMC,2,2,No,CD3_TD,46.3
B,3,3,1,local,PBMC,2,2,No,CD4_TD,7
B,3,3,1,local,PBMC,2,2,No,CD8_TD,77.5
B,3,3,1,local,PBMC,2,3,No,CD3,89
B,3,3,1,local,PBMC,2,3,No,CD4,42
B,3,3,1,local,PBMC,2,3,No,CD8,55.1
B,3,3,1,local,PBMC,2,3,No,CD3_N,10.3
B,3,3,1,local,PBMC,2,3,No,CD4_N,13.1
B,3,3,1,local,PBMC,2,3,No,CD8_N,7.9
B,3,3,1,local,PBMC,2,3,No,CD3_CM,15.1
B,3,3,1,local,PBMC,2,3,No,CD4_CM,28.6
B,3,3,1,local,PBMC,2,3,No,CD8_CM,5.1
B,3,3,1,local,PBMC,2,3,No,CD3_EM,27.3
B,3,3,1,local,PBMC,2,3,No,CD4_EM,51.8
B,3,3,1,local,PBMC,2,3,No,CD8_EM,8.1
B,3,3,1,local,PBMC,2,3,No,CD3_TD,47.4
B,3,3,1,local,PBMC,2,3,No,CD4_TD,6.5
B,3,3,1,local,PBMC,2,3,No,CD8_TD,79
B,3,3,1,local,PBMC,3,1,No,CD3,75.1
B,3,3,1,local,PBMC,3,1,No,CD4,40.4
B,3,3,1,local,PBMC,3,1,No,CD8,50.3
B,3,3,1,local,PBMC,3,1,No,CD3_N,20.4
B,3,3,1,local,PBMC,3,1,No,CD4_N,34.4
B,3,3,1,local,PBMC,3,1,No,CD8_N,11.9
